Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
2411	-0.0165	0.03205	-0.00662	0.01133	-0.0425	-0.01942	0.02819	-0.04012	-0.00131	-0.01167
2412	-0.01425	0.03268	-0.00417	0.01144	-0.04221	-0.01737	0.02954	-0.03844	-0.00151	-0.007
2415	-0.0065	0.03497	0.00444	0.0105	-0.04085	-0.00923	0.03315	-0.03189	-0.00114	0.00952
2416	-0.00096	0.03663	0.01077	0.00786	-0.03859	-0.00173	0.0334	-0.02514	0.00075	0.02096
2419	0.01011	0.04021	0.02362	-5e-05	-0.03336	0.01476	0.03132	-0.01116	0.00687	0.04064
2420	0.01174	0.04068	0.02546	-0.00138	-0.03227	0.01717	0.03054	-0.00888	0.00779	0.04272
2422	0.01798	0.04238	0.03236	-0.00977	-0.02537	0.02761	0.02207	0.00129	0.01531	0.03714
2424	0.02092	0.04301	0.03542	-0.01361	-0.02158	0.03204	0.0175	0.00618	0.01843	0.03293
2425	0.02201	0.0432	0.03649	-0.01511	-0.02001	0.03355	0.01555	0.00793	0.01955	0.03064
2432	0.02796	0.04334	0.04094	-0.02503	-0.00732	0.03878	-0.00137	0.01543	0.02693	-0.00293
2433	0.02851	0.04327	0.04122	-0.02593	-0.00588	0.03893	-0.00325	0.01597	0.0274	-0.007
2434	0.02878	0.04329	0.04145	-0.02647	-0.00528	0.03926	-0.0041	0.01633	0.02796	-0.00889
2437	-0.04315	0.02324	-0.03237	-0.02996	-0.01151	-0.00417	-0.04026	0.01631	0.00965	0.02176
2439	-0.04265	0.02318	-0.03174	-0.02855	-0.01169	-0.00441	-0.03786	0.01446	0.0091	0.01923
2441	-0.04209	0.02327	-0.03117	-0.02705	-0.01247	-0.00504	-0.03549	0.01224	0.00885	0.01652
2446	-0.03976	0.02434	-0.02923	-0.0214	-0.01777	-0.00885	-0.02713	0.00272	0.00893	0.00689
2447	-0.03901	0.02462	-0.02854	-0.01971	-0.01911	-0.00978	-0.02452	8e-05	0.0087	0.00443
2451	-0.03106	0.02741	-0.02112	-0.00352	-0.03179	-0.01804	0.00117	-0.02461	0.00531	-0.01589
2453	-0.02803	0.02845	-0.01822	0.00134	-0.03558	-0.02002	0.00922	-0.0314	0.00375	-0.01945
2456	-0.02401	0.02989	-0.0143	0.00642	-0.03989	-0.02158	0.01824	-0.03826	0.00173	-0.0205
2457	-0.02203	0.03056	-0.01231	0.00836	-0.04143	-0.02174	0.02191	-0.04042	0.00076	-0.01951
2460	-0.01881	0.03164	-0.00898	0.0104	-0.04315	-0.02095	0.0266	-0.04213	-0.00046	-0.01569
2461	-0.01752	0.03197	-0.00763	0.0109	-0.04316	-0.02018	0.02777	-0.04159	-0.00087	-0.0135
2462	-0.01473	0.03278	-0.00459	0.01111	-0.043	-0.01774	0.02967	-0.03984	-0.00115	-0.00777
2465	-0.00717	0.03505	0.00385	0.01029	-0.0419	-0.00979	0.03352	-0.03377	-0.00071	0.00844
2469	0.01025	0.04038	0.02389	-0.00055	-0.03351	0.01535	0.03125	-0.01118	0.00761	0.04065
2471	0.01457	0.04161	0.02876	-0.00567	-0.02942	0.0225	0.0267	-0.00433	0.01221	0.04003
2474	0.02128	0.04322	0.03597	-0.01437	-0.02143	0.03312	0.01714	0.00679	0.01961	0.0328
2475	0.02197	0.04335	0.03665	-0.01526	-0.02046	0.03408	0.01598	0.00795	0.02025	0.03158
2476	0.02295	0.04345	0.03751	-0.01678	-0.01868	0.03523	0.01365	0.0094	0.02144	0.02758
2477	0.02332	0.04351	0.03785	-0.01745	-0.01802	0.03575	0.01272	0.00994	0.02213	0.02576
2479	0.02562	0.04355	0.03957	-0.02124	-0.01308	0.03776	0.00616	0.01294	0.02486	0.01281
2480	0.02665	0.0436	0.04038	-0.02307	-0.01087	0.0388	0.00313	0.01431	0.02645	0.00649
2482	0.02781	0.0436	0.0412	-0.02509	-0.0082	0.03974	-0.00048	0.01576	0.028	-0.00117
2483	0.0285	0.04365	0.04177	-0.02642	-0.00669	0.04056	-0.00261	0.01675	0.02934	-0.00586
2484	0.02867	0.04364	0.04189	-0.02672	-0.00628	0.04068	-0.00317	0.01696	0.02956	-0.00709
2486	0.02909	0.04385	0.0425	-0.02779	-0.00571	0.04199	-0.00424	0.018	0.03142	-0.00968
