Component1	Component2	Component3	Component4	Component5	Component6	Component7	Component8	Component9	Component10
2431	-0.03243	0.03795	0.04875	-0.02905	0.02158	0.02006	-0.02467	-0.02062	-0.00024	-0.01895
2435	-0.032	0.03984	0.0509	-0.03006	0.02735	0.02014	-0.02971	-0.02568	-0.00352	-0.02505
2436	-0.03207	0.04002	0.05126	-0.03042	0.02786	0.02043	-0.03031	-0.02636	-0.00372	-0.02602
2438	-0.03777	-0.03427	-0.04037	-0.03895	0.02295	-0.04877	-0.02761	-0.02638	0.03882	0.01343
2440	-0.03765	-0.03378	-0.03967	-0.03802	0.02149	-0.04726	-0.02609	-0.02468	0.0366	0.01146
2442	-0.03735	-0.03241	-0.03775	-0.03555	0.01743	-0.04327	-0.02195	-0.02017	0.03091	0.0063
2443	-0.03732	-0.0321	-0.03735	-0.03509	0.01644	-0.04253	-0.02102	-0.01917	0.02981	0.00499
2444	-0.03719	-0.03127	-0.03625	-0.03378	0.01404	-0.04041	-0.01866	-0.01668	0.02688	0.00214
2445	-0.03697	-0.02977	-0.03427	-0.03155	0.00989	-0.03679	-0.01461	-0.01247	0.02226	-0.00215
2448	-0.03635	-0.02432	-0.02736	-0.02435	-0.00446	-0.02508	-0.00094	0.00129	0.00845	-0.01537
2449	-0.03626	-0.02288	-0.02562	-0.02284	-0.00789	-0.02256	0.00221	0.0043	0.0061	-0.01766
2450	-0.03623	-0.02251	-0.02518	-0.02251	-0.00862	-0.02204	0.00285	0.00484	0.00583	-0.01783
2452	-0.03613	-0.0195	-0.0217	-0.02029	-0.01442	-0.01811	0.00793	0.00925	0.00428	-0.0189
2454	-0.03593	-0.01664	-0.01834	-0.01803	-0.01948	-0.01428	0.01236	0.01295	0.00293	-0.01904
2455	-0.03584	-0.01448	-0.01581	-0.01671	-0.02294	-0.01168	0.01539	0.01558	0.00263	-0.01847
2458	-0.03556	-0.00903	-0.00938	-0.01378	-0.03024	-0.00547	0.02181	0.02108	0.00293	-0.01508
2459	-0.03542	-0.00518	-0.00478	-0.0123	-0.03441	-0.00142	0.02551	0.02445	0.00406	-0.01153
2463	-0.03529	0.00282	0.00498	-0.01195	-0.03773	0.00549	0.02859	0.0283	0.00906	-0.00151
2464	-0.03533	0.00453	0.00712	-0.01255	-0.03726	0.00662	0.02822	0.02845	0.0104	0.00046
2466	-0.03539	0.00694	0.01014	-0.01343	-0.03641	0.0082	0.02754	0.02848	0.01218	0.0031
2467	-0.03537	0.009	0.01274	-0.01426	-0.03486	0.00943	0.02618	0.02764	0.01329	0.00481
2468	-0.0353	0.0121	0.01666	-0.01562	-0.03193	0.01118	0.02359	0.0258	0.01468	0.00696
2470	-0.03504	0.01823	0.02447	-0.01873	-0.02344	0.01427	0.01595	0.01938	0.0154	0.00769
2472	-0.03468	0.02324	0.03074	-0.02106	-0.01574	0.01653	0.00901	0.01319	0.01524	0.00768
2473	-0.03458	0.02433	0.03214	-0.02176	-0.01321	0.01693	0.0067	0.01093	0.01442	0.00605
2478	-0.033	0.03588	0.04652	-0.02834	0.0156	0.02018	-0.01956	-0.01549	0.00295	-0.01415
2481	-0.03259	0.03776	0.04869	-0.02923	0.02094	0.02033	-0.02426	-0.02025	0.00022	-0.01873
2485	-0.03216	0.04004	0.0514	-0.03063	0.02784	0.02065	-0.03042	-0.02655	-0.00363	-0.02626
